GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE42067,GSM1031905,control,control_1h,Homo sapiens,SAE,0,NA,1,h,NA,NA,NA,GPL571,GSM1031905_GO01.CEL
GSE42067,GSM1031906,control,control_1h,Homo sapiens,SAE,0,NA,1,h,NA,NA,NA,GPL571,GSM1031906_GO02.CEL
GSE42067,GSM1031907,control,control_1h,Homo sapiens,SAE,0,NA,1,h,NA,NA,NA,GPL571,GSM1031907_GO03.CEL
GSE42067,GSM1031908,MWCNT,MWCNT_10ugml_1h,Homo sapiens,SAE,10,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031908_GO04.CEL
GSE42067,GSM1031909,MWCNT,MWCNT_10ugml_1h,Homo sapiens,SAE,10,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031909_GO05.CEL
GSE42067,GSM1031910,MWCNT,MWCNT_10ugml_1h,Homo sapiens,SAE,10,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031910_GO06.CEL
GSE42067,GSM1031911,MWCNT,MWCNT_100ugml_1h,Homo sapiens,SAE,100,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031911_GO07.CEL
GSE42067,GSM1031912,MWCNT,MWCNT_100ugml_1h,Homo sapiens,SAE,100,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031912_GO08.CEL
GSE42067,GSM1031913,MWCNT,MWCNT_100ugml_1h,Homo sapiens,SAE,100,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031913_GO09.CEL
GSE42067,GSM1031914,TiO2 nanobelt,TiO2nanobelt_10ugml_1h,Homo sapiens,SAE,10,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031914_GO10.CEL
GSE42067,GSM1031915,TiO2 nanobelt,TiO2nanobelt_10ugml_1h,Homo sapiens,SAE,10,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031915_GO11.CEL
GSE42067,GSM1031916,TiO2 nanobelt,TiO2nanobelt_10ugml_1h,Homo sapiens,SAE,10,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031916_GO12.CEL
GSE42067,GSM1031917,TiO2 nanobelt,TiO2nanobelt_100ugml_1h,Homo sapiens,SAE,100,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031917_GO13.CEL
GSE42067,GSM1031918,TiO2 nanobelt,TiO2nanobelt_100ugml_1h,Homo sapiens,SAE,100,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031918_GO14.CEL
GSE42067,GSM1031919,TiO2 nanobelt,TiO2nanobelt_100ugml_1h,Homo sapiens,SAE,100,ug/ml,1,h,NA,NA,NA,GPL571,GSM1031919_GO15.CEL
GSE42067,GSM1031920,control,control_24h,Homo sapiens,SAE,0,NA,24,h,NA,NA,NA,GPL571,GSM1031920_GO16.CEL
GSE42067,GSM1031921,control,control_24h,Homo sapiens,SAE,0,NA,24,h,NA,NA,NA,GPL571,GSM1031921_GO17.CEL
GSE42067,GSM1031922,control,control_24h,Homo sapiens,SAE,0,NA,24,h,NA,NA,NA,GPL571,GSM1031922_GO18.CEL
GSE42067,GSM1031923,MWCNT,MWCNT_10ugml_24h,Homo sapiens,SAE,10,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031923_GO19.CEL
GSE42067,GSM1031924,MWCNT,MWCNT_10ugml_24h,Homo sapiens,SAE,10,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031924_GO20.CEL
GSE42067,GSM1031925,MWCNT,MWCNT_10ugml_24h,Homo sapiens,SAE,10,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031925_GO21.CEL
GSE42067,GSM1031926,MWCNT,MWCNT_100ugml_24h,Homo sapiens,SAE,100,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031926_GO22.CEL
GSE42067,GSM1031927,MWCNT,MWCNT_100ugml_24h,Homo sapiens,SAE,100,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031927_GO23.CEL
GSE42067,GSM1031928,MWCNT,MWCNT_100ugml_24h,Homo sapiens,SAE,100,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031928_GO24.CEL
GSE42067,GSM1031929,TiO2 nanobelt,TiO2nanobelt_10ugml_24h,Homo sapiens,SAE,10,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031929_GO25.CEL
GSE42067,GSM1031930,TiO2 nanobelt,TiO2nanobelt_10ugml_24h,Homo sapiens,SAE,10,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031930_GO26.CEL
GSE42067,GSM1031931,TiO2 nanobelt,TiO2nanobelt_10ugml_24h,Homo sapiens,SAE,10,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031931_GO27.CEL
GSE42067,GSM1031932,TiO2 nanobelt,TiO2nanobelt_100ugml_24h,Homo sapiens,SAE,100,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031932_GO28.CEL
GSE42067,GSM1031933,TiO2 nanobelt,TiO2nanobelt_100ugml_24h,Homo sapiens,SAE,100,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031933_GO29.CEL
GSE42067,GSM1031934,TiO2 nanobelt,TiO2nanobelt_100ugml_24h,Homo sapiens,SAE,100,ug/ml,24,h,NA,NA,NA,GPL571,GSM1031934_GO30.CEL
