GSE	GSM	treatment	group	organism	biological_system	dose	dose_unit	time_point	time_point_unit	slide	array	dye	platform	filenames
GSE29042	GSM719460	control	control_1d	Mus musculus	Lung	0	ug	1	d	NA	NA	Cy3	GPL4134	GSM719460.txt
GSE29042	GSM719461	control	control_1d	Mus musculus	Lung	0	ug	1	d	NA	NA	Cy3	GPL4134	GSM719461.txt
GSE29042	GSM719462	control	control_1d	Mus musculus	Lung	0	ug	1	d	NA	NA	Cy3	GPL4134	GSM719462.txt
GSE29042	GSM719463	control	control_1d	Mus musculus	Lung	0	ug	1	d	NA	NA	Cy3	GPL4134	GSM719463.txt
GSE29042	GSM719464	control	control_1d	Mus musculus	Lung	0	ug	1	d	NA	NA	Cy3	GPL4134	GSM719464.txt
GSE29042	GSM719465	control	control_1d	Mus musculus	Lung	0	ug	1	d	NA	NA	Cy3	GPL4134	GSM719465.txt
GSE29042	GSM719466	control	control_1d	Mus musculus	Lung	0	ug	1	d	NA	NA	Cy3	GPL4134	GSM719466.txt
GSE29042	GSM719467	control	control_1d	Mus musculus	Lung	0	ug	1	d	NA	NA	Cy3	GPL4134	GSM719467.txt
GSE29042	GSM719468	MWCNT	MWCNT_10ug_1d	Mus musculus	Lung	10	ug	1	d	NA	NA	Cy3	GPL4134	GSM719468.txt
GSE29042	GSM719469	MWCNT	MWCNT_10ug_1d	Mus musculus	Lung	10	ug	1	d	NA	NA	Cy3	GPL4134	GSM719469.txt
GSE29042	GSM719470	MWCNT	MWCNT_10ug_1d	Mus musculus	Lung	10	ug	1	d	NA	NA	Cy3	GPL4134	GSM719470.txt
GSE29042	GSM719471	MWCNT	MWCNT_10ug_1d	Mus musculus	Lung	10	ug	1	d	NA	NA	Cy3	GPL4134	GSM719471.txt
GSE29042	GSM719472	MWCNT	MWCNT_10ug_1d	Mus musculus	Lung	10	ug	1	d	NA	NA	Cy3	GPL4134	GSM719472.txt
GSE29042	GSM719473	MWCNT	MWCNT_10ug_1d	Mus musculus	Lung	10	ug	1	d	NA	NA	Cy3	GPL4134	GSM719473.txt
GSE29042	GSM719474	MWCNT	MWCNT_10ug_1d	Mus musculus	Lung	10	ug	1	d	NA	NA	Cy3	GPL4134	GSM719474.txt
GSE29042	GSM719475	MWCNT	MWCNT_10ug_1d	Mus musculus	Lung	10	ug	1	d	NA	NA	Cy3	GPL4134	GSM719475.txt
GSE29042	GSM719476	MWCNT	MWCNT_20ug_1d	Mus musculus	Lung	20	ug	1	d	NA	NA	Cy3	GPL4134	GSM719476.txt
GSE29042	GSM719477	MWCNT	MWCNT_20ug_1d	Mus musculus	Lung	20	ug	1	d	NA	NA	Cy3	GPL4134	GSM719477.txt
GSE29042	GSM719478	MWCNT	MWCNT_20ug_1d	Mus musculus	Lung	20	ug	1	d	NA	NA	Cy3	GPL4134	GSM719478.txt
GSE29042	GSM719479	MWCNT	MWCNT_20ug_1d	Mus musculus	Lung	20	ug	1	d	NA	NA	Cy3	GPL4134	GSM719479.txt
GSE29042	GSM719480	MWCNT	MWCNT_20ug_1d	Mus musculus	Lung	20	ug	1	d	NA	NA	Cy3	GPL4134	GSM719480.txt
GSE29042	GSM719481	MWCNT	MWCNT_20ug_1d	Mus musculus	Lung	20	ug	1	d	NA	NA	Cy3	GPL4134	GSM719481.txt
GSE29042	GSM719482	MWCNT	MWCNT_20ug_1d	Mus musculus	Lung	20	ug	1	d	NA	NA	Cy3	GPL4134	GSM719482.txt
GSE29042	GSM719483	MWCNT	MWCNT_20ug_1d	Mus musculus	Lung	20	ug	1	d	NA	NA	Cy3	GPL4134	GSM719483.txt
GSE29042	GSM719484	MWCNT	MWCNT_40ug_1d	Mus musculus	Lung	40	ug	1	d	NA	NA	Cy3	GPL4134	GSM719484.txt
GSE29042	GSM719485	MWCNT	MWCNT_40ug_1d	Mus musculus	Lung	40	ug	1	d	NA	NA	Cy3	GPL4134	GSM719485.txt
GSE29042	GSM719486	MWCNT	MWCNT_40ug_1d	Mus musculus	Lung	40	ug	1	d	NA	NA	Cy3	GPL4134	GSM719486.txt
GSE29042	GSM719487	MWCNT	MWCNT_40ug_1d	Mus musculus	Lung	40	ug	1	d	NA	NA	Cy3	GPL4134	GSM719487.txt
