GSE	GSM	treatment	group	organism	biological_system	dose	dose_unit	time_point	time_point_unit	slide	array	dye	platform	filenames
GSE122197	GSM3460175	CuO_COOH_OVA	CuO_COOH_OVA_low	Mus musculus	Lung (OVA/Alum sensitized)	2.5	ug/day/4d	24	h post exposure	US11263921_257480912004	1_1	Cy3	GPL21810	GSM3460175_US11263921_257480912004_S01_GE2_1200_Jun14_1_1_Cy3.txt.gz
GSE122197	GSM3460177	CuO_PBS	CuO_PBS_low	Mus musculus	Lung (OVA/Alum sensitized)	2.5	ug/day/4d	24	h post exposure	US11263921_257480912004	1_2	Cy3	GPL21810	GSM3460177_US11263921_257480912004_S01_GE2_1200_Jun14_1_2_Cy3.txt.gz
GSE122197	GSM3460179	CuO_COOH_PBS	CuO_COOH_PBS_mid	Mus musculus	Lung (OVA/Alum sensitized)	10	ug/day/4d	24	h post exposure	US11263921_257480912004	1_3	Cy3	GPL21810	GSM3460179_US11263921_257480912004_S01_GE2_1200_Jun14_1_3_Cy3.txt.gz
GSE122197	GSM3460180	CuO_COOH_OVA	CuO_COOH_OVA_high	Mus musculus	Lung (OVA/Alum sensitized)	40	ug/day/4d	24	h post exposure	US11263921_257480912004	1_4	Cy3	GPL21810	GSM3460180_US11263921_257480912004_S01_GE2_1200_Jun14_1_4_Cy3.txt.gz
GSE122197	GSM3460182	CuO_PBS	CuO_PBS_high	Mus musculus	Lung (OVA/Alum sensitized)	40	ug/day/4d	24	h post exposure	US11263921_257480912004	2_2	Cy3	GPL21810	GSM3460182_US11263921_257480912004_S01_GE2_1200_Jun14_2_2_Cy3.txt.gz
GSE122197	GSM3460184	control_OVA	control_OVA	Mus musculus	Lung (OVA/Alum sensitized)	0	ug/day/4d	24	h post exposure	US11263921_257480912004	2_3	Cy3	GPL21810	GSM3460184_US11263921_257480912004_S01_GE2_1200_Jun14_2_3_Cy3.txt.gz
GSE122197	GSM3460186	CuO_OVA	CuO_OVA_high	Mus musculus	Lung (OVA/Alum sensitized)	40	ug/day/4d	24	h post exposure	US11263921_257480912004	2_4	Cy3	GPL21810	GSM3460186_US11263921_257480912004_S01_GE2_1200_Jun14_2_4_Cy3.txt.gz
GSE122197	GSM3460188	CuO_COOH_OVA	CuO_COOH_OVA_mid	Mus musculus	Lung (OVA/Alum sensitized)	10	ug/day/4d	24	h post exposure	US11263921_257480912005	1_1	Cy3	GPL21810	GSM3460188_US11263921_257480912005_S01_GE2_1200_Jun14_1_1_Cy3.txt.gz
GSE122197	GSM3460189	CuO_COOH_PBS	CuO_COOH_PBS_low	Mus musculus	Lung (OVA/Alum sensitized)	2.5	ug/day/4d	24	h post exposure	US11263921_257480912005	1_2	Cy3	GPL21810	GSM3460189_US11263921_257480912005_S01_GE2_1200_Jun14_1_2_Cy3.txt.gz
GSE122197	GSM3460191	CuO_PBS	CuO_PBS_mid	Mus musculus	Lung (OVA/Alum sensitized)	10	ug/day/4d	24	h post exposure	US11263921_257480912005	1_3	Cy3	GPL21810	GSM3460191_US11263921_257480912005_S01_GE2_1200_Jun14_1_3_Cy3.txt.gz
GSE122197	GSM3460193	CuO_COOH_PBS	CuO_COOH_PBS_high	Mus musculus	Lung (OVA/Alum sensitized)	40	ug/day/4d	24	h post exposure	US11263921_257480912005	1_4	Cy3	GPL21810	GSM3460193_US11263921_257480912005_S01_GE2_1200_Jun14_1_4_Cy3.txt.gz
GSE122197	GSM3460194	CuO_COOH_OVA	CuO_COOH_OVA_high	Mus musculus	Lung (OVA/Alum sensitized)	40	ug/day/4d	24	h post exposure	US11263921_257480912005	2_1	Cy3	GPL21810	GSM3460194_US11263921_257480912005_S01_GE2_1200_Jun14_2_1_Cy3.txt.gz
GSE122197	GSM3460195	control_PBS	control_PBS	Mus musculus	Lung (OVA/Alum sensitized)	0	ug/day/4d	24	h post exposure	US11263921_257480912005	2_2	Cy3	GPL21810	GSM3460195_US11263921_257480912005_S01_GE2_1200_Jun14_2_2_Cy3.txt.gz
GSE122197	GSM3460197	CuO_OVA	CuO_OVA_mid	Mus musculus	Lung (OVA/Alum sensitized)	10	ug/day/4d	24	h post exposure	US11263921_257480912005	2_3	Cy3	GPL21810	GSM3460197_US11263921_257480912005_S01_GE2_1200_Jun14_2_3_Cy3.txt.gz
