GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE50176,GSM1215115,rCNT,rCNT_0h,Mus musculus,Lung,7.2,mg/m3,0,h,US23502401_252800516533,1_1,Cy3,GPL13912,GSE50176_Pool1_Pool2_US23502401_252800516533_S01_GE2_1100_Jul11_1_1.txt
GSE50176,GSM1215116,tCNT,tCNT_0h,Mus musculus,Lung,18,mg/m3,0,h,US23502401_252800516533,1_2,Cy3,GPL13912,GSE50176_Pool3_Pool4_US23502401_252800516533_S01_GE2_1100_Jul11_1_2.txt
GSE50176,GSM1215117,control,control,Mus musculus,Lung,0,mg/m3,0,h,US23502401_252800516533,1_3,Cy3,GPL13912,GSE50176_Pool5_Pool6_US23502401_252800516533_S01_GE2_1100_Jul11_1_3.txt
GSE50176,GSM1215118,rCNT,rCNT_24h,Mus musculus,Lung,7.2,mg/m3,24,h,US23502401_252800516533,2_2,Cy3,GPL13912,GSE50176_Pool11_Pool12_US23502401_252800516533_S01_GE2_1100_Jul11_2_2.txt
GSE50176,GSM1215119,rCNT,rCNT_24h,Mus musculus,Lung,7.2,mg/m3,24,h,US23502401_252800516533,2_3,Cy3,GPL13912,GSE50176_Pool13_Pool14_US23502401_252800516533_S01_GE2_1100_Jul11_2_3.txt
GSE50176,GSM1215120,rCNT,rCNT_0h,Mus musculus,Lung,7.2,mg/m3,0,h,US23502401_252800516533,2_4,Cy3,GPL13912,GSE50176_Pool15_Pool16_US23502401_252800516533_S01_GE2_1100_Jul11_2_4.txt
GSE50176,GSM1215121,control,control,Mus musculus,Lung,0,mg/m3,0,h,US23502401_252800516534,1_1,Cy3,GPL13912,GSE50176_Pool17_Pool18_US23502401_252800516534_S01_GE2_1100_Jul11_1_1.txt
GSE50176,GSM1215122,tCNT,tCNT_24h,Mus musculus,Lung,18,mg/m3,24,h,US23502401_252800516534,1_2,Cy3,GPL13912,GSE50176_Pool19_Pool20_US23502401_252800516534_S01_GE2_1100_Jul11_1_2.txt
GSE50176,GSM1215123,tCNT,tCNT_0h,Mus musculus,Lung,18,mg/m3,0,h,US23502401_252800516534,1_3,Cy3,GPL13912,GSE50176_Pool21_Pool22_US23502401_252800516534_S01_GE2_1100_Jul11_1_3.txt
GSE50176,GSM1215124,rCNT,rCNT_24h,Mus musculus,Lung,7.2,mg/m3,24,h,US23502401_252800516533,1_1,Cy5,GPL13912,GSE50176_Pool1_Pool2_US23502401_252800516533_S01_GE2_1100_Jul11_1_1.txt
GSE50176,GSM1215125,tCNT,tCNT_0h,Mus musculus,Lung,18,mg/m3,0,h,US23502401_252800516533,1_3,Cy5,GPL13912,GSE50176_Pool5_Pool6_US23502401_252800516533_S01_GE2_1100_Jul11_1_3.txt
GSE50176,GSM1215126,rCNT,rCNT_0h,Mus musculus,Lung,7.2,mg/m3,0,h,US23502401_252800516533,1_4,Cy5,GPL13912,GSE50176_Pool7_Pool8_US23502401_252800516533_S01_GE2_1100_Jul11_1_4.txt
GSE50176,GSM1215127,tCNT,tCNT_24h,Mus musculus,Lung,18,mg/m3,24,h,US23502401_252800516533,2_1,Cy5,GPL13912,GSE50176_Pool9_Pool10_US23502401_252800516533_S01_GE2_1100_Jul11_2_1.txt
GSE50176,GSM1215128,control,control,Mus musculus,Lung,0,mg/m3,0,h,US23502401_252800516533,2_2,Cy5,GPL13912,GSE50176_Pool11_Pool12_US23502401_252800516533_S01_GE2_1100_Jul11_2_2.txt
GSE50176,GSM1215129,control,control,Mus musculus,Lung,0,mg/m3,0,h,US23502401_252800516533,2_4,Cy5,GPL13912,GSE50176_Pool15_Pool16_US23502401_252800516533_S01_GE2_1100_Jul11_2_4.txt
GSE50176,GSM1215130,tCNT,tCNT_0h,Mus musculus,Lung,18,mg/m3,0,h,US23502401_252800516534,1_2,Cy5,GPL13912,GSE50176_Pool19_Pool20_US23502401_252800516534_S01_GE2_1100_Jul11_1_2.txt
GSE50176,GSM1215131,rCNT,rCNT_0h,Mus musculus,Lung,7.2,mg/m3,0,h,US23502401_252800516534,1_3,Cy5,GPL13912,GSE50176_Pool21_Pool22_US23502401_252800516534_S01_GE2_1100_Jul11_1_3.txt
GSE50176,GSM1215132,rCNT,rCNT_24h,Mus musculus,Lung,7.2,mg/m3,24,h,US23502401_252800516534,1_4,Cy5,GPL13912,GSE50176_Pool23_Pool24_US23502401_252800516534_S01_GE2_1100_Jul11_1_4.txt
