GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE56325,GSM1359125,control,control_1d,Mus musculus,liver,0,NA,1,d,251486829968,NA,Cy5,GPL7202,GSM1359125_251486829968_Sample_1.txt.gz
GSE56325,GSM1359126,control,control_1d,Mus musculus,liver,0,NA,1,d,251486829782,NA,Cy5,GPL7202,GSM1359126_251486829782_Sample_2.txt.gz
GSE56325,GSM1359127,control,control_1d,Mus musculus,liver,0,NA,1,d,251486829783,NA,Cy5,GPL7202,GSM1359127_251486829783_Sample_3.txt.gz
GSE56325,GSM1359128,control,control_1d,Mus musculus,liver,0,NA,1,d,251486829785,NA,Cy5,GPL7202,GSM1359128_251486829785_Sample_4.txt.gz
GSE56325,GSM1359129,control,control_1d,Mus musculus,liver,0,NA,1,d,251486829786,NA,Cy5,GPL7202,GSM1359129_251486829786_Sample_5.txt.gz
GSE56325,GSM1359130,control,control_28d,Mus musculus,liver,0,NA,28,d,251486829969,NA,Cy5,GPL7202,GSM1359130_251486829969_Sample_6.txt.gz
GSE56325,GSM1359131,control,control_28d,Mus musculus,liver,0,NA,28,d,251486829783,NA,Cy5,GPL7202,GSM1359131_251486829783_Sample_7.txt.gz
GSE56325,GSM1359132,control,control_28d,Mus musculus,liver,0,NA,28,d,251486829784,NA,Cy5,GPL7202,GSM1359132_251486829784_Sample_8.txt.gz
GSE56325,GSM1359133,control,control_28d,Mus musculus,liver,0,NA,28,d,251486829786,NA,Cy5,GPL7202,GSM1359133_251486829786_Sample_9.txt.gz
GSE56325,GSM1359134,nanoTiO2,nanoTiO2_1d,Mus musculus,liver,162,ug,1,d,251486829968,NA,Cy5,GPL7202,GSM1359134_251486829968_Sample_10.txt.gz
GSE56325,GSM1359135,nanoTiO2,nanoTiO2_1d,Mus musculus,liver,162,ug,1,d,251486829969,NA,Cy5,GPL7202,GSM1359135_251486829969_Sample_11.txt.gz
GSE56325,GSM1359136,nanoTiO2,nanoTiO2_1d,Mus musculus,liver,162,ug,1,d,251486829782,NA,Cy5,GPL7202,GSM1359136_251486829782_Sample_12.txt.gz
GSE56325,GSM1359137,nanoTiO2,nanoTiO2_1d,Mus musculus,liver,162,ug,1,d,251486829783,NA,Cy5,GPL7202,GSM1359137_251486829783_Sample_13.txt.gz
GSE56325,GSM1359138,nanoTiO2,nanoTiO2_1d,Mus musculus,liver,162,ug,1,d,251486829785,NA,Cy5,GPL7202,GSM1359138_251486829785_Sample_14.txt.gz
GSE56325,GSM1359139,nanoTiO2,nanoTiO2_1d,Mus musculus,liver,162,ug,1,d,251486829786,NA,Cy5,GPL7202,GSM1359139_251486829786_Sample_15.txt.gz
GSE56325,GSM1359140,nanoTiO2,nanoTiO2_28d,Mus musculus,liver,162,ug,28,d,251486829969,NA,Cy5,GPL7202,GSM1359140_251486829969_Sample_16.txt.gz
GSE56325,GSM1359141,nanoTiO2,nanoTiO2_28d,Mus musculus,liver,162,ug,28,d,251486829970,NA,Cy5,GPL7202,GSM1359141_251486829970_Sample_17.txt.gz
GSE56325,GSM1359142,nanoTiO2,nanoTiO2_28d,Mus musculus,liver,162,ug,28,d,251486829783,NA,Cy5,GPL7202,GSM1359142_251486829783_Sample_18.txt.gz
GSE56325,GSM1359143,nanoTiO2,nanoTiO2_28d,Mus musculus,liver,162,ug,28,d,251486829784,NA,Cy5,GPL7202,GSM1359143_251486829784_Sample_19.txt.gz
GSE56325,GSM1359144,nanoTiO2,nanoTiO2_28d,Mus musculus,liver,162,ug,28,d,251486829786,NA,Cy5,GPL7202,GSM1359144_251486829786_Sample_20.txt.gz
GSE56325,GSM1359145,nanoTiO2,nanoTiO2_28d,Mus musculus,liver,162,ug,28,d,251486833971,NA,Cy5,GPL7202,GSM1359145_251486833971_Sample_21.txt.gz
