GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE92899,GSM2439561,MWCNT (SES),SES_24,Homo sapiens,THP-1,100,ug/ml,24,h,252665222067,1,Cy5,GPL10332,140114_252665222067__Area_01__Cy5_10B024h_Cy3_1A6H_488_7B_6h.gpr
GSE92899,GSM2439562,rCNT,rCNT_24,Homo sapiens,THP-1,100,ug/ml,24,h,252665222067,3,Cy5,GPL10332,140114_252665222067__Area_03__Cy5_2C24h_Cy3_9B24h_488_3A6h.gpr
GSE92899,GSM2439563,tCNT,tCNT_6,Homo sapiens,THP-1,100,ug/ml,6,h,252665222067,4,Cy5,GPL10332,140114_252665222067__Area_04__Cy5_3B6h_Cy3_7C24h_488_6A6h.gpr
GSE92899,GSM2439564,Graphite,Graphite_6,Homo sapiens,THP-1,100,ug/ml,6,h,252665222065,9,Cy5,GPL10332,140117_252665222065__Area_09__Cy5_8A6h_Cy3_4C24h_488_10B6h.gpr
GSE92899,GSM2439565,MWCNT (SES),SES_6,Homo sapiens,THP-1,100,ug/ml,6,h,252665222065,10,Cy5,GPL10332,140117_252665222065__Area_10__Cy5_10C6h_Cy3_3C6h_488_6C24h.gpr
GSE92899,GSM2439566,control,control_24,Homo sapiens,THP-1,0,ug/ml,24,h,252665222065,11,Cy5,GPL10332,140117_252665222065__Area_11__Cy5_1B24h_Cy3_4A6h_488_5C6h.gpr
GSE92899,GSM2439567,MWCNT (Baytube),Baytube_24,Homo sapiens,THP-1,100,ug/ml,24,h,252665222065,12,Cy5,GPL10332,140117_252665222065__Area_12__Cy5_7B24h_Cy3_2B6h_488_9C24h.gpr
GSE92899,GSM2439568,control,control_24,Homo sapiens,THP-1,0,ug/ml,24,h,252665222066,5,Cy5,GPL10332,140117_252665222066__Area_05__Cy5_6A24h_Cy3_8A24h_488_4B6h.gpr
GSE92899,GSM2439569,MWCNT (Baytube),Baytube_6,Homo sapiens,THP-1,100,ug/ml,6,h,252665222066,6,Cy5,GPL10332,140117_252665222066__Area_06__Cy5_7C6h_Cy3_5B6h_488_10A24h.gpr
GSE92899,GSM2439570,control,control_6,Homo sapiens,THP-1,0,ug/ml,6,h,252665222066,7,Cy5,GPL10332,140117_252665222066__Area_07__Cy5_1C6h_Cy3_9C6h_488_8B24h.gpr
GSE92899,GSM2439571,control,control_6,Homo sapiens,THP-1,0,ug/ml,6,h,252665222063,13,Cy5,GPL10332,140122_252665222063__Area_13__Cy5_6B6h_Cy3_3B24h_488_9A6h.gpr
GSE92899,GSM2439572,Fullerene,Fullerene_24,Homo sapiens,THP-1,100,ug/ml,24,h,252665222063,15,Cy5,GPL10332,140122_252665222063__Area_15__Cy5_9A24h_Cy3_8B6h_488_1A24h.gpr
GSE92899,GSM2439573,tCNT,tCNT_24,Homo sapiens,THP-1,100,ug/ml,24,h,252665222064,17,Cy5,GPL10332,140122_252665222064__Area_17__Cy5_3A24h_Cy3_6C6h_488_1B6h.gpr
