GSE	GSM	treatment	group	organism	biological_system	dose	dose_unit	time_point	time_point_unit	slide	array	dye	platform	filenames
GSE92563	GSM2432277	control	control_2d	Mus musculus	colon	0	mg/kgbw/day	2	d	US10063773_257480910494	1_1	NA	GPL21163	GSM2432277_US10063773_257480910494_S01_GE1_107_Sep09_1_1.txt.gz
GSE92563	GSM2432279	TiO2 (E171)	E171_14d	Mus musculus	colon	5	mg/kgbw/day	14	d	US10063773_257480910494	1_3	NA	GPL21163	GSM2432279_US10063773_257480910494_S01_GE1_107_Sep09_1_3.txt.gz
GSE92563	GSM2432281	control	control_2d	Mus musculus	colon	0	mg/kgbw/day	2	d	US10063773_257480910494	2_1	NA	GPL21163	GSM2432281_US10063773_257480910494_S01_GE1_107_Sep09_2_1.txt.gz
GSE92563	GSM2432283	TiO2 (E171)	E171_14d	Mus musculus	colon	5	mg/kgbw/day	14	d	US10063773_257480910494	2_3	NA	GPL21163	GSM2432283_US10063773_257480910494_S01_GE1_107_Sep09_2_3.txt.gz
GSE92563	GSM2432285	control	control_21d	Mus musculus	colon	0	mg/kgbw/day	21	d	US10063773_257480910495	1_1	NA	GPL21163	GSM2432285_US10063773_257480910495_S01_GE1_107_Sep09_1_1.txt.gz
GSE92563	GSM2432287	TiO2 (E171)	E171_7d	Mus musculus	colon	5	mg/kgbw/day	7	d	US10063773_257480910495	1_3	NA	GPL21163	GSM2432287_US10063773_257480910495_S01_GE1_107_Sep09_1_3.txt.gz
GSE92563	GSM2432289	control	control_21d	Mus musculus	colon	0	mg/kgbw/day	21	d	US10063773_257480910495	2_1	NA	GPL21163	GSM2432289_US10063773_257480910495_S01_GE1_107_Sep09_2_1.txt.gz
GSE92563	GSM2432291	TiO2 (E171)	E171_7d	Mus musculus	colon	5	mg/kgbw/day	7	d	US10063773_257480910495	2_3	NA	GPL21163	GSM2432291_US10063773_257480910495_S01_GE1_107_Sep09_2_3.txt.gz
GSE92563	GSM2432293	control	control_14d	Mus musculus	colon	0	mg/kgbw/day	14	d	US10063773_257480910496	1_1	NA	GPL21163	GSM2432293_US10063773_257480910496_S01_GE1_107_Sep09_1_1.txt.gz
GSE92563	GSM2432295	TiO2 (E171)	E171_2d	Mus musculus	colon	5	mg/kgbw/day	2	d	US10063773_257480910496	1_3	NA	GPL21163	GSM2432295_US10063773_257480910496_S01_GE1_107_Sep09_1_3.txt.gz
GSE92563	GSM2432297	control	control_14d	Mus musculus	colon	0	mg/kgbw/day	14	d	US10063773_257480910496	2_1	NA	GPL21163	GSM2432297_US10063773_257480910496_S01_GE1_107_Sep09_2_1.txt.gz
GSE92563	GSM2432299	TiO2 (E171)	E171_2d	Mus musculus	colon	5	mg/kgbw/day	2	d	US10063773_257480910496	2_3	NA	GPL21163	GSM2432299_US10063773_257480910496_S01_GE1_107_Sep09_2_3.txt.gz
GSE92563	GSM2432301	control	control_7d	Mus musculus	colon	0	mg/kgbw/day	7	d	US10063773_257480910497	1_1	NA	GPL21163	GSM2432301_US10063773_257480910497_S01_GE1_107_Sep09_1_1.txt.gz
GSE92563	GSM2432303	TiO2 (E171)	E171_21d	Mus musculus	colon	5	mg/kgbw/day	21	d	US10063773_257480910497	1_3	NA	GPL21163	GSM2432303_US10063773_257480910497_S01_GE1_107_Sep09_1_3.txt.gz
