GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE81568,GSM2157413,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486839450_201412121054,1_1,Cy5,GPL7202,GSM2157413_251486839450_201412121054_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157414,nanoTiO2 (anatase),nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486839450_201412121054,1_2,Cy5,GPL7202,GSM2157414_251486839450_201412121054_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157415,nanoTiO2 (anatase),nanoTiO2_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486839450_201412121054,1_3,Cy5,GPL7202,GSM2157415_251486839450_201412121054_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157416,nanoTiO2 (anatase),nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486839450_201412121054,1_4,Cy5,GPL7202,GSM2157416_251486839450_201412121054_S01_GE2_1100_Jul11_1_4.txt
GSE81568,GSM2157417,nanoTiO2 (anatase),nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486839451_201412121102,1_1,Cy5,GPL7202,GSM2157417_251486839451_201412121102_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157418,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486839451_201412121102,1_2,Cy5,GPL7202,GSM2157418_251486839451_201412121102_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157419,nanoTiO2 (anatase),nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486839451_201412121102,1_3,Cy5,GPL7202,GSM2157419_251486839451_201412121102_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157420,nanoTiO2 (anatase),nanoTiO2_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486839451_201412121102,1_4,Cy5,GPL7202,GSM2157420_251486839451_201412121102_S01_GE2_1100_Jul11_1_4.txt
GSE81568,GSM2157421,nanoTiO2 (anatase),nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486839452_201412161110,1_1,Cy5,GPL7202,GSM2157421_251486839452_201412161110_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157422,nanoTiO2 (anatase),nanoTiO2_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486839452_201412161110,1_2,Cy5,GPL7202,GSM2157422_251486839452_201412161110_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157423,nanoTiO2 (anatase),nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486839452_201412161110,1_3,Cy5,GPL7202,GSM2157423_251486839452_201412161110_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157424,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486839452_201412161110,1_4,Cy5,GPL7202,GSM2157424_251486839452_201412161110_S01_GE2_1100_Jul11_1_4.txt
GSE81568,GSM2157425,nanoTiO2 (anatase),nanoTiO2_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486839453_201412161118,1_1,Cy5,GPL7202,GSM2157425_251486839453_201412161118_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157426,nanoTiO2 (anatase),nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486839453_201412161118,1_2,Cy5,GPL7202,GSM2157426_251486839453_201412161118_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157427,nanoTiO2 (anatase),nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486839453_201412161118,1_3,Cy5,GPL7202,GSM2157427_251486839453_201412161118_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157428,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486839453_201412161118,1_4,Cy5,GPL7202,GSM2157428_251486839453_201412161118_S01_GE2_1100_Jul11_1_4.txt
GSE81568,GSM2157429,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486839937_201412121023,1_1,Cy5,GPL7202,GSM2157429_251486839937_201412121023_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157430,nanoTiO2 (anatase),nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486839937_201412121023,1_2,Cy5,GPL7202,GSM2157430_251486839937_201412121023_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157431,nanoTiO2 (anatase),nanoTiO2_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486839937_201412121023,1_3,Cy5,GPL7202,GSM2157431_251486839937_201412121023_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157432,nanoTiO2 (anatase),nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486839937_201412121023,1_4,Cy5,GPL7202,GSM2157432_251486839937_201412121023_S01_GE2_1100_Jul11_1_4.txt
GSE81568,GSM2157433,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486839938_201412121031,1_1,Cy5,GPL7202,GSM2157433_251486839938_201412121031_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157434,nanoTiO2 (anatase),nanoTiO2_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486839938_201412121031,1_2,Cy5,GPL7202,GSM2157434_251486839938_201412121031_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157435,nanoTiO2 (anatase),nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486839938_201412121031,1_3,Cy5,GPL7202,GSM2157435_251486839938_201412121031_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157436,nanoTiO2 (anatase),nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486839938_201412121031,1_4,Cy5,GPL7202,GSM2157436_251486839938_201412121031_S01_GE2_1100_Jul11_1_4.txt
GSE81568,GSM2157437,nanoTiO2 (anatase),nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486839462_201412170949,1_1,Cy5,GPL7202,GSM2157437_251486839462_201412170949_S01_GE2_1100_Jul11_1_1.txt
GSE81568,GSM2157438,nanoTiO2 (anatase),nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486839462_201412170949,1_2,Cy5,GPL7202,GSM2157438_251486839462_201412170949_S01_GE2_1100_Jul11_1_2.txt
GSE81568,GSM2157439,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486839462_201412170949,1_3,Cy5,GPL7202,GSM2157439_251486839462_201412170949_S01_GE2_1100_Jul11_1_3.txt
GSE81568,GSM2157440,nanoTiO2 (anatase),nanoTiO2_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486839462_201412170949,1_4,Cy5,GPL7202,GSM2157440_251486839462_201412170949_S01_GE2_1100_Jul11_1_4.txt
