GSE,GSM,treatment,group,organism,biological_system,dose,dose_unit,time_point,time_point_unit,slide,array,dye,platform,filenames
GSE81567,GSM2157373,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486839448_201501281103,1_1,Cy5,GPL7202,GSM2157373_251486839448_201501281103_S01_GE2_1100_Jul11_1_1.txt
GSE81567,GSM2157374,nanoTiO2 (rutile/anatase mix),nanoTiO2_54ug_1d,Mus musculus,Lung,54,ug,1,d,251486839448_201501281103,1_2,Cy5,GPL7202,GSM2157374_251486839448_201501281103_S01_GE2_1100_Jul11_1_2.txt
GSE81567,GSM2157375,nanoTiO2 (rutile/anatase mix),nanoTiO2_486ug_1d,Mus musculus,Lung,486,ug,1,d,251486839448_201501281103,1_3,Cy5,GPL7202,GSM2157375_251486839448_201501281103_S01_GE2_1100_Jul11_1_3.txt
GSE81567,GSM2157376,nanoTiO2 (rutile/anatase mix),nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486839448_201501281103,1_4,Cy5,GPL7202,GSM2157376_251486839448_201501281103_S01_GE2_1100_Jul11_1_4.txt
GSE81567,GSM2157377,nanoTiO2 (rutile/anatase mix),nanoTiO2_54ug_28d,Mus musculus,Lung,54,ug,28,d,251486839449_201501281111,1_1,Cy5,GPL7202,GSM2157377_251486839449_201501281111_S01_GE2_1100_Jul11_1_1.txt
GSE81567,GSM2157378,nanoTiO2 (rutile/anatase mix),nanoTiO2_162ug_28d,Mus musculus,Lung,162,ug,28,d,251486839449_201501281111,1_2,Cy5,GPL7202,GSM2157378_251486839449_201501281111_S01_GE2_1100_Jul11_1_2.txt
GSE81567,GSM2157379,control,control_28d,Mus musculus,Lung,0,NA,28,d,251486839449_201501281111,1_3,Cy5,GPL7202,GSM2157379_251486839449_201501281111_S01_GE2_1100_Jul11_1_3.txt
GSE81567,GSM2157380,nanoTiO2 (rutile/anatase mix),nanoTiO2_486ug_28d,Mus musculus,Lung,486,ug,28,d,251486839449_201501281111,1_4,Cy5,GPL7202,GSM2157380_251486839449_201501281111_S01_GE2_1100_Jul11_1_4.txt
GSE81567,GSM2157381,control,control_1d,Mus musculus,Lung,0,NA,1,d,251486839456_201501281128,1_1,Cy5,GPL7202,GSM2157381_251486839456_201501281128_S01_GE2_1100_Jul11_1_1.txt
GSE81567,GSM2157382,nanoTiO2 (rutile/anatase mix),nanoTiO2_162ug_1d,Mus musculus,Lung,162,ug,1,d,251486839456_201501281128,1_2,Cy5,GPL7202,GSM2157382_251486839456_201501281128_S01_GE2_1100_Jul11_1_2.txt
