GSE	GSM	treatment	group	organism	biological_system	dose	dose_unit	time_point	time_point_unit	slide	array	dye	platform	filenames
GSE81564	GSM2157260	control	control_1d	Mus musculus	Lung	0	NA	1	d	251486840539_201502181004	1_1	Cy5	GPL7202	GSM2157260_251486840539_201502181004_S01_GE2_1100_Jul11_1_1.txt
GSE81564	GSM2157261	nanoTiO2 (anatase)	nanoTiO2_54ug_1d	Mus musculus	Lung	54	ug	1	d	251486840539_201502181004	1_2	Cy5	GPL7202	GSM2157261_251486840539_201502181004_S01_GE2_1100_Jul11_1_2.txt
GSE81564	GSM2157262	nanoTiO2 (anatase)	nanoTiO2_162ug_1d	Mus musculus	Lung	162	ug	1	d	251486840539_201502181004	1_3	Cy5	GPL7202	GSM2157262_251486840539_201502181004_S01_GE2_1100_Jul11_1_3.txt
GSE81564	GSM2157263	nanoTiO2 (anatase)	nanoTiO2_486ug_1d	Mus musculus	Lung	486	ug	1	d	251486840539_201502181004	1_4	Cy5	GPL7202	GSM2157263_251486840539_201502181004_S01_GE2_1100_Jul11_1_4.txt
GSE81564	GSM2157264	nanoTiO2 (anatase)	nanoTiO2_486ug_28d	Mus musculus	Lung	486	ug	28	d	251486840540_201502181012	1_1	Cy5	GPL7202	GSM2157264_251486840540_201502181012_S01_GE2_1100_Jul11_1_1.txt
GSE81564	GSM2157265	control	control_28d	Mus musculus	Lung	0	NA	28	d	251486840540_201502181012	1_2	Cy5	GPL7202	GSM2157265_251486840540_201502181012_S01_GE2_1100_Jul11_1_2.txt
GSE81564	GSM2157266	nanoTiO2 (anatase)	nanoTiO2_54ug_28d	Mus musculus	Lung	54	ug	28	d	251486840540_201502181012	1_4	Cy5	GPL7202	GSM2157266_251486840540_201502181012_S01_GE2_1100_Jul11_1_4.txt
GSE81564	GSM2157267	nanoTiO2 (anatase)	nanoTiO2_486ug_1d	Mus musculus	Lung	486	ug	1	d	251486840537_201502131026	1_1	Cy5	GPL7202	GSM2157267_251486840537_201502131026_S01_GE2_1100_Jul11_1_1.txt
GSE81564	GSM2157268	nanoTiO2 (anatase)	nanoTiO2_162ug_1d	Mus musculus	Lung	162	ug	1	d	251486840537_201502131026	1_2	Cy5	GPL7202	GSM2157268_251486840537_201502131026_S01_GE2_1100_Jul11_1_2.txt
GSE81564	GSM2157269	nanoTiO2 (anatase)	nanoTiO2_54ug_1d	Mus musculus	Lung	54	ug	1	d	251486840537_201502131026	1_3	Cy5	GPL7202	GSM2157269_251486840537_201502131026_S01_GE2_1100_Jul11_1_3.txt
GSE81564	GSM2157270	control	control_1d	Mus musculus	Lung	0	NA	1	d	251486840537_201502131026	1_4	Cy5	GPL7202	GSM2157270_251486840537_201502131026_S01_GE2_1100_Jul11_1_4.txt
GSE81564	GSM2157271	nanoTiO2 (anatase)	nanoTiO2_162ug_28d	Mus musculus	Lung	162	ug	28	d	251486840538_201502131034	1_1	Cy5	GPL7202	GSM2157271_251486840538_201502131034_S01_GE2_1100_Jul11_1_1.txt
GSE81564	GSM2157272	control	control_28d	Mus musculus	Lung	0	NA	28	d	251486840538_201502131034	1_2	Cy5	GPL7202	GSM2157272_251486840538_201502131034_S01_GE2_1100_Jul11_1_2.txt
GSE81564	GSM2157273	nanoTiO2 (anatase)	nanoTiO2_486ug_28d	Mus musculus	Lung	486	ug	28	d	251486840538_201502131034	1_3	Cy5	GPL7202	GSM2157273_251486840538_201502131034_S01_GE2_1100_Jul11_1_3.txt
